Date,Val_Growth,Val_Value,Size_SmallCap,Size_LargeCap,Mom_Loser,Mom_Winner,Prof_LowProf,Prof_HighProf,Inv_LowInv,Inv_HighInv,VIX,US10Y,US3M,Credit_Spread,Mkt_Ret_20d,Mkt_Vol_20d,Mkt_Volume_Log
1996-12-31,-0.011399999999999999,-0.006500000000000001,0.0089,-0.0146,0.0070999999999999995,-0.0070999999999999995,-0.001,-0.013500000000000002,-0.0134,-0.0051,20.92,6.43,5.07,3.13,-0.0241985221790043,0.0106800557296812,14.13621702249972
1997-01-02,-0.0069,-0.009300000000000001,-0.0048,-0.0064,0.0059,-0.0141,-0.009899999999999999,-0.006500000000000001,-0.0034000000000000002,-0.0103,21.14,6.54,5.05,3.06,-0.0047476510592007,0.0100248819772334,14.524482366021187
1997-01-03,0.0167,0.0105,0.0118,0.0151,0.0121,0.026000000000000002,0.0129,0.016200000000000003,0.011200000000000002,0.018500000000000003,19.13,6.52,5.04,3.09,0.0067991740405211,0.0105274121419219,14.568435413547158
1997-01-06,-0.0008,0.001,0.0033,-0.0006,-0.0106,0.0064,0.0009,0.0001,0.0008,0.0011,19.89,6.54,5.05,3.1,0.0007132776287797,0.0107057005373999,14.133310257068674
1997-01-07,0.009000000000000001,0.0054,0.0059,0.0075,0.0039000000000000003,0.010700000000000001,0.005600000000000001,0.0073,0.0060999999999999995,0.009300000000000001,19.35,6.57,5.02,3.1,0.0188600113049215,0.0109354694123414,13.75257182315256
1997-01-08,-0.0077,0.0026,0.0025,-0.0055000000000000005,-0.0079,-0.0067,-0.0016,-0.0058,-0.0048,-0.0037,20.24,6.6,5.02,3.07,-0.00466462899947,0.0106384174283853,14.404519253660292
1997-01-09,0.0066,0.0060999999999999995,0.004699999999999999,0.008199999999999999,0.0028000000000000004,0.0053,0.0096,0.0063,0.0102,0.0059,20.91,6.52,5.0,3.13,0.0084715119234228,0.0107452927323201,14.163135372746682
1997-01-10,0.0063,0.0018,0.0034000000000000002,0.006,0.0015,0.009399999999999999,0.0023,0.0060999999999999995,0.0039000000000000003,0.0060999999999999995,19.63,6.63,5.04,3.16,0.0287758453582607,0.0107294716109386,14.678189942419657
1997-01-13,-0.0005,0.0009,0.0004,-0.0004,-0.009000000000000001,0.0011,-0.0025,0.001,0.001,-0.0005,19.84,6.63,5.04,3.04,0.0446383247385908,0.0098878497616063,14.126372636178669
1997-01-14,0.0123,0.011200000000000002,0.004,0.0129,0.004699999999999999,0.014499999999999999,0.008100000000000001,0.0134,0.0098,0.0118,19.27,6.53,5.05,3.09,0.0550308376811305,0.0101534289744032,14.562767537835406
1997-01-15,-0.0039000000000000003,-0.0001,-0.0013,-0.0021,-0.0063,-0.013000000000000001,-0.0008,-0.0026,0.0015,-0.006500000000000001,19.4,6.53,5.02,3.07,0.0660941683976443,0.0095676012725454,14.2754013494033
1997-01-16,0.004699999999999999,0.0005,0.0003,0.003,0.0032,0.005699999999999999,0.0005,0.0033,0.0024,0.0033,19.61,6.57,5.03,3.02,0.0619508736630538,0.0095053728154219,14.08431633893834
1997-01-17,0.009899999999999999,0.006,0.0045000000000000005,0.0084,0.0008,0.008100000000000001,0.0044,0.0089,0.006500000000000001,0.0073,18.63,6.56,5.01,3.04,0.0600071313935162,0.0094644682923557,14.2880116908498
1997-01-20,0.0037,0.0019,0.0048,0.0025,0.006500000000000001,0.009899999999999999,0.004,0.0039000000000000003,0.0013,0.005600000000000001,18.6,6.56,5.01,3.03,0.0398551570763014,0.0085057855249067,14.452035004711512
1997-01-21,0.0072,0.0037,0.0009,0.0069,0.0013,0.013000000000000001,0.0068000000000000005,0.0078000000000000005,0.0054,0.006,17.81,6.52,5.03,3.05,0.0459294474801446,0.0086132256960916,14.840046002199315
1997-01-22,0.0051,0.006,0.0014000000000000002,0.0054,0.0,0.0087,0.0040999999999999995,0.0042,-0.0006,0.0055000000000000005,17.09,6.56,5.04,2.99,0.0560903909595547,0.0086022345890949,13.999165392215362
1997-01-23,-0.0108,-0.0027,0.0011,-0.010700000000000001,-0.0031,-0.0058,-0.0037,-0.0102,-0.0075,-0.0066,18.47,6.6,5.04,2.97,0.0338666998869605,0.0092895481094791,14.771445374895638
1997-01-24,-0.0097,-0.0105,-0.0066,-0.0097,-0.0033,-0.0131,-0.0073,-0.010700000000000001,-0.0089,-0.0104,19.33,6.64,5.03,2.94,0.0127835467469281,0.0097197941587242,14.592999346516688
1997-01-27,-0.0092,-0.006500000000000001,-0.0045000000000000005,-0.0069,0.0025,-0.009899999999999999,-0.0063,-0.008199999999999999,-0.0068000000000000005,-0.0079,20.16,6.69,5.06,2.9,0.0086487473265166,0.0097503909987821,14.561487826439448
1997-01-28,0.0021,-0.0002,0.0024,-0.0002,0.0029,-0.0005,-0.0014000000000000002,0.0008,-0.0014000000000000002,0.0014000000000000002,20.74,6.64,5.04,2.92,0.0203574323503128,0.0095203773002117,15.291645851603125
1997-01-29,0.0072,0.0034000000000000002,0.0003,0.0092,-0.0006,0.0092,0.0044,0.009000000000000001,0.0095,0.0036,20.23,6.63,5.04,2.94,0.0495130706137134,0.0085382362143223,13.93124794715637
1997-01-30,0.0161,0.0089,0.0044,0.0143,0.005,0.018600000000000002,0.0066,0.016200000000000003,0.0128,0.0125,19.47,6.61,5.04,2.97,0.0603629767800555,0.0088524372825301,14.569894408295204
1997-01-31,0.0045000000000000005,0.0024,0.0031,0.0032,0.004,0.0089,0.0052,0.0032,0.001,0.0064,19.47,6.53,5.02,3.04,0.0441118582311441,0.0084751457733993,14.98118973126346
1997-02-03,-0.0007000000000000001,0.003,0.0004,0.0001,-0.0033,-0.0013,-0.0018,0.0009,0.0012,-0.0026,19.58,6.47,4.98,3.08,0.0564653294483308,0.008075100971996,13.534474352733596
1997-02-04,0.0015,0.0040999999999999995,-0.0008,0.0027,-0.003,-0.0036,-0.0012,0.0029,0.0045000000000000005,0.0002,19.43,6.45,4.97,3.08,0.0501870000143731,0.0078146342901103,13.391017052766358
1997-02-05,-0.016200000000000003,-0.006999999999999999,-0.0060999999999999995,-0.0137,-0.0096,-0.0252,-0.0060999999999999995,-0.016200000000000003,-0.0115,-0.0158,21.06,6.47,5.0,3.05,0.0395402023669326,0.0088293000021598,14.628838342160558
1997-02-06,0.0040999999999999995,0.0025,-0.0002,0.0031,0.0044,-0.0067,0.0014000000000000002,0.0024,0.0001,0.0021,20.16,6.49,5.01,3.03,0.0377594334003377,0.0087717561172166,14.72501874026392
1997-02-07,0.011200000000000002,0.009300000000000001,0.0023,0.0116,0.0017000000000000001,0.0124,0.0058,0.0124,0.0066,0.0121,18.9,6.43,5.01,3.06,0.0406400365761652,0.0089423088218437,14.657509116105253
1997-02-10,-0.006999999999999999,-0.0023,-0.0085,-0.005600000000000001,-0.0102,-0.0231,-0.0039000000000000003,-0.0069,-0.004,-0.011200000000000002,20.65,6.43,5.01,3.04,0.0322710093567257,0.0092801766454119,14.328334783195151
1997-02-11,0.003,0.0017000000000000001,-0.0034000000000000002,0.0051,-0.0038,-0.0014000000000000002,0.0001,0.0043,0.0072,-0.001,19.97,6.43,5.01,3.03,0.0312628042519298,0.0092214467464779,14.324915773427849
1997-02-12,0.019299999999999998,0.0096,0.0063,0.0166,0.0178,0.0264,0.0128,0.0172,0.013000000000000001,0.0181,19.48,6.39,5.02,3.01,0.0484337189152319,0.0095815406676158,14.799609833619437
1997-02-13,0.0097,0.0121,0.0049,0.0109,0.006999999999999999,0.008100000000000001,0.0089,0.0101,0.0072,0.0109,19.23,6.32,5.0,3.04,0.0555327249988117,0.0097623824068994,13.915175786218011
1997-02-14,-0.004,0.001,0.0005,-0.0031,0.0051,-0.0044,0.001,-0.0032,-0.0034000000000000002,-0.0014000000000000002,19.18,6.28,4.97,3.05,0.0467370324450051,0.0097918780522927,13.92248067751444
1997-02-18,0.0089,0.0088,0.0023,0.0089,-0.0028000000000000004,0.0019,0.0005,0.0095,0.009000000000000001,0.0039000000000000003,19.7,6.28,4.98,3.01,0.0543260457823606,0.0098821669318467,13.632910162298376
1997-02-19,-0.0038,0.0,0.0001,-0.0039000000000000003,-0.0023,0.0005,0.0,-0.0028000000000000004,-0.0048,0.0008,20.61,6.3,4.98,2.98,0.038922142926024,0.0100101531054919,13.38180182738638
1997-02-20,-0.0131,-0.0089,-0.0084,-0.0124,-0.0083,-0.019799999999999998,-0.010700000000000001,-0.012,-0.0098,-0.0144,21.41,6.38,4.97,2.89,0.0190253000420195,0.0104016705887586,13.992736654924215
1997-02-21,-0.0039000000000000003,-0.0021,-0.0006,-0.0021,-0.004699999999999999,-0.0111,-0.0019,-0.0028000000000000004,0.0008,-0.0072,20.55,6.36,4.96,2.89,0.0337616072910036,0.0098003371949222,14.42766512149628
1997-02-24,0.0111,0.0077,0.0011,0.0106,0.006500000000000001,0.0118,0.0025,0.0124,0.009000000000000001,0.0086,19.84,6.39,4.99,2.85,0.0596502206116751,0.0094176200424785,13.576365919335602
1997-02-25,0.0015,0.0044,0.0015,0.0031,0.0019,0.0012,0.0029,0.0009,0.0018,0.005,19.98,6.4,5.0,2.83,0.0634956179749122,0.0093348530425922,14.31864729787718
1997-02-26,-0.0059,-0.0095,-0.006999999999999999,-0.0076,-0.006500000000000001,-0.0054,-0.009300000000000001,-0.0069,-0.0074,-0.0055000000000000005,20.74,6.56,5.08,2.71,0.0500815491266015,0.0097720855090456,14.28413886689044
1997-02-27,-0.013999999999999999,-0.0091,-0.0062,-0.013500000000000002,-0.006999999999999999,-0.0313,-0.0104,-0.0134,-0.009000000000000001,-0.0169,21.08,6.58,5.08,2.71,0.0243950944808564,0.0103474972654995,14.410549196955309
1997-02-28,-0.004699999999999999,-0.0058,-0.0063,-0.0049,-0.0012,-0.0023,-0.0043,-0.0039000000000000003,-0.0015,-0.0037,21.1,6.56,5.09,2.73,0.0083596176306453,0.0100100932950189,14.901105487251955
1997-03-03,0.0039000000000000003,0.0034000000000000002,-0.0004,0.005,-0.0003,0.0070999999999999995,0.001,0.0044,0.0049,0.005699999999999999,20.89,6.58,5.1,2.71,0.0163417437408563,0.0100968960358215,14.006462267629107
1997-03-04,-0.0064,0.0014000000000000002,0.0033,-0.0048,0.0039000000000000003,0.0103,0.0049,-0.0060999999999999995,-0.0042,0.0028000000000000004,20.62,6.6,5.11,2.67,0.0077491786748071,0.0101804481562298,14.206674557631048
1997-03-05,0.0144,0.0072,0.0055000000000000005,0.0134,0.008100000000000001,0.014499999999999999,0.0087,0.0139,0.009000000000000001,0.011000000000000001,19.49,6.6,5.07,2.71,0.0185621174235866,0.0107691420229617,14.042487552238097
1997-03-06,-0.0054,-0.0014000000000000002,-0.0007000000000000001,-0.0034999999999999996,-0.0067,-0.012199999999999999,0.0,-0.0049,0.0,-0.006500000000000001,20.48,6.62,5.09,2.7,0.0319973953222842,0.0098723365169383,14.239798074548991
1997-03-07,0.005600000000000001,0.0106,0.0008,0.0074,0.006,-0.0003,0.0078000000000000005,0.0073,0.0089,0.0036,19.32,6.57,5.08,2.74,0.0343857067904538,0.0099481248094611,14.43571116860483
1997-03-10,0.0096,0.008,0.0042,0.0101,0.008100000000000001,0.013300000000000001,0.0053,0.0097,0.0086,0.0066,19.0,6.56,5.06,2.74,0.0311629581531531,0.0097735819758826,13.887739122279822
1997-03-11,-0.0026,-0.0019,0.0004,-0.0026,0.0015,-0.0085,-0.0001,-0.0023,-0.0021,-0.0019,19.25,6.57,5.04,2.72,0.035443582768998,0.0095700661895797,13.34486832485449
1997-03-12,-0.0096,-0.0049,-0.0060999999999999995,-0.008199999999999999,-0.0095,-0.0073,-0.0059,-0.009000000000000001,-0.01,-0.0058,19.61,6.6,5.07,2.69,0.0145670755014881,0.0095616052179431,13.869620830939391
1997-03-13,-0.0152,-0.018799999999999997,-0.0115,-0.0174,-0.0092,-0.0161,-0.0161,-0.0175,-0.0203,-0.011699999999999999,19.79,6.72,5.12,2.62,-0.0151397431122514,0.009675081280234,14.737425842345225
1997-03-14,0.0032,0.0014000000000000002,-0.0016,0.0038,0.0039000000000000003,-0.0040999999999999995,0.0044,0.004,0.0075,0.0026,19.81,6.71,5.1,2.66,-0.0207365925235893,0.0093941822755035,14.311852396282989
1997-03-17,0.001,-0.0033,-0.0075,0.0014000000000000002,-0.0092,0.0,-0.0063,0.0012,-0.001,-0.0078000000000000005,20.95,6.72,5.13,2.66,-0.0157812195739887,0.0094252376669606,14.918613083745234
1997-03-18,-0.0067,-0.0096,-0.0066,-0.0075,-0.0092,-0.011399999999999999,-0.0073,-0.0084,-0.0060999999999999995,-0.0078000000000000005,21.26,6.72,5.11,2.67,-0.0345422141947326,0.0094156087172959,14.117466029074034
1997-03-19,-0.008100000000000001,-0.0045000000000000005,-0.013999999999999999,-0.0052,-0.0166,-0.011899999999999999,-0.0068000000000000005,-0.008,-0.0044,-0.0106,21.74,6.74,5.15,2.67,-0.0313168045510277,0.0093525333178252,14.227620871042545
1997-03-20,-0.0028000000000000004,-0.0016,0.0033,-0.003,0.0025,0.003,0.001,-0.0036,-0.0073,0.004,21.22,6.75,5.2,2.68,-0.0245041236988181,0.0090644061202675,14.407842986321418
1997-03-21,-0.0015,0.0024,-0.0006,0.0016,-0.0089,-0.0013,0.0024,-0.0007000000000000001,0.0001,-0.0009,19.69,6.74,5.26,2.69,-0.0203684802149467,0.0091527165107351,14.848908897444634
1997-03-24,0.0042,0.0040999999999999995,-0.0068000000000000005,0.008100000000000001,-0.009399999999999999,-0.0028000000000000004,-0.0016,0.0077,0.0115,-0.0024,20.06,6.72,5.25,2.71,-0.0183492801075391,0.0093172074930395,14.57893025757954
1997-03-25,-0.0002,-0.0015,0.0014000000000000002,-0.0012,-0.0042,0.006,0.0008,-0.0015,-0.0003,0.0007000000000000001,19.26,6.75,5.29,2.69,-0.0287383934319934,0.0095171802132906,14.569659230492649
1997-03-26,0.0058,-0.0036,0.0040999999999999995,0.0019,0.0103,0.0089,0.0011,0.0029,0.002,0.0083,18.32,6.8,5.21,2.71,-0.0148535603750481,0.0093868877551064,14.104667292567154
1997-03-27,-0.0199,-0.0166,-0.0070999999999999995,-0.0207,-0.0138,-0.0184,-0.0174,-0.0194,-0.0204,-0.0175,20.5,6.9,5.23,2.67,-0.0263973354916878,0.010585670636104,14.879704264767902
1997-03-31,-0.025699999999999997,-0.0194,-0.0137,-0.0232,-0.0213,-0.0279,-0.023799999999999998,-0.0223,-0.016,-0.0255,22.14,6.92,5.21,2.84,-0.0441229797087792,0.0114769583091977,15.26728854034888
1997-04-01,0.0022,0.0024,-0.008,0.0033,-0.0097,0.009899999999999999,-0.0013,0.003,-0.0002,-0.0012,20.84,6.9,5.18,2.9,-0.0443940313677211,0.0114654752130808,14.98206214107969
1997-04-02,-0.0104,-0.0132,-0.0079,-0.012199999999999999,-0.0161,-0.0132,-0.0126,-0.0109,-0.011200000000000002,-0.0128,21.3,6.88,5.16,2.94,-0.0563373679897064,0.0119783287019216,14.798600129530252
1997-04-03,0.003,0.0001,-0.0040999999999999995,0.0009,-0.0013,0.0121,-0.0045000000000000005,0.0022,-0.0067,0.0075,21.19,6.86,5.13,2.95,-0.0670110123647905,0.011231354934322,14.641526849388583
1997-04-04,0.0161,0.0073,0.0097,0.0111,0.0202,0.0206,0.0104,0.0137,0.0031,0.0173,19.23,6.92,5.15,2.92,-0.0498061446423967,0.0117595933466154,15.125652820665632
1997-04-07,0.0060999999999999995,0.0091,0.0102,0.0068000000000000005,0.005699999999999999,0.0083,0.011200000000000002,0.0062,0.009300000000000001,0.0106,18.51,6.87,5.15,2.95,-0.0545686710266527,0.0115528498762383,14.769559780619296
1997-04-08,0.0032,0.0072,0.0007000000000000001,0.0049,0.0024,0.0127,0.0033,0.0052,0.004,0.0064,18.44,6.91,5.11,2.93,-0.0576127072271175,0.0113791914950692,14.415830024849512
1997-04-09,-0.0072,-0.0029,0.0028000000000000004,-0.0072,-0.0027,-0.0127,-0.0034000000000000002,-0.0068000000000000005,-0.005699999999999999,-0.0083,18.56,6.91,5.1,2.91,-0.060261015037125,0.0114279895070691,14.712904260364732
1997-04-10,-0.0040999999999999995,-0.0016,-0.0019,-0.0036,-0.0040999999999999995,-0.0106,-0.0032,-0.0052,-0.0036,-0.0086,19.01,6.91,5.15,2.92,-0.055379743124304,0.0113480535086189,14.50690670636182
1997-04-11,-0.026600000000000002,-0.0231,-0.015600000000000001,-0.0264,-0.0174,-0.0274,-0.0196,-0.026600000000000002,-0.0203,-0.025699999999999997,19.76,6.98,5.17,2.87,-0.0709538347573315,0.0127951412697156,15.25572499795058
1997-04-14,0.0083,0.0011,-0.0018,0.0077,0.0031,0.008199999999999999,0.0007000000000000001,0.0076,0.0028000000000000004,0.0066,19.09,6.98,5.17,2.88,-0.0632896910736064,0.0132198009978283,15.198926029054112
1997-04-15,0.013600000000000001,0.0105,0.0009,0.013999999999999999,-0.0016,0.0105,0.0073,0.0148,0.0134,0.006999999999999999,18.25,6.88,5.17,2.93,-0.0499548832321948,0.013923170980266,14.830886516994855
1997-04-16,0.0127,0.0043,-0.0016,0.0108,-0.0032,0.0069,0.0034000000000000002,0.0131,0.0152,0.0016,17.64,6.9,5.15,2.91,-0.028514035432867,0.0141172283663025,14.63674351817649
1997-04-17,-0.003,0.0012,0.0012,-0.0017000000000000001,0.002,0.0033,0.0004,-0.0011,-0.004699999999999999,0.0028000000000000004,18.71,6.86,5.15,2.92,-0.0292189224232178,0.0141235740521402,14.141933180232447
1997-04-18,0.005699999999999999,0.0012,0.0014000000000000002,0.0052,-0.0088,0.0064,0.0029,0.0045000000000000005,0.008199999999999999,0.0018,18.75,6.84,5.15,2.91,-0.0193851400408312,0.0141617063788631,14.34737392830544
1997-04-21,-0.0103,-0.011699999999999999,-0.010700000000000001,-0.0091,-0.0218,-0.0086,-0.0128,-0.0085,-0.0095,-0.013500000000000002,20.1,6.87,5.15,2.87,-0.0302787630217256,0.0141529727966852,14.848481851326772
1997-04-22,0.0173,0.0108,-0.0031,0.0174,-0.0055000000000000005,0.0204,0.0024,0.019299999999999998,0.0123,0.01,19.52,6.84,5.22,2.89,-0.0225933537019012,0.0147156224196523,14.9833382266958
1997-04-23,-0.0001,-0.0023,-0.0026,-0.0007000000000000001,0.0028000000000000004,0.0058,0.0024,-0.0009,-0.0015,0.0070999999999999995,20.48,6.89,5.23,2.83,-0.0119051316837639,0.0145739202267228,14.53222825838932
1997-04-24,-0.0036,-0.0026,0.0015,-0.0029,0.0029,-0.004,-0.0008,-0.0021,-0.0011,0.0002,20.83,6.93,5.18,2.78,-0.0211378299752762,0.0145602162963836,14.805014947926798
1997-04-25,-0.0091,-0.01,-0.0058,-0.0091,-0.0103,-0.0103,-0.0074,-0.009300000000000001,-0.005600000000000001,-0.013999999999999999,21.15,6.94,5.17,2.78,-0.0060883396952253,0.0135283833723648,14.289382321323778
1997-04-28,0.0092,0.0084,-0.0024,0.0103,0.0002,0.010700000000000001,0.0018,0.01,0.0049,0.0076,21.34,6.92,5.19,2.81,0.0252903811826137,0.0127603129017977,14.326236776789758
1997-04-29,0.0255,0.0207,0.0076,0.027000000000000003,0.022099999999999998,0.0334,0.0212,0.027000000000000003,0.0222,0.0255,19.81,6.77,5.2,2.91,0.0508753949190416,0.0144167375291485,14.977848850266993
1997-04-30,0.0109,0.0060999999999999995,0.0026,0.0097,0.0147,0.0102,0.0083,0.0098,0.0063,0.015,20.06,6.72,5.14,2.94,0.0750843019051297,0.0135870096905527,15.03107620486829
1997-05-01,-0.0018,0.0014000000000000002,0.0067,-0.0028000000000000004,0.0155,-0.0019,0.0037,-0.0021,-0.0039000000000000003,0.0040999999999999995,19.87,6.69,5.1,2.91,0.0680021642959163,0.0136230697198729,14.580746280142836
1997-05-02,0.0202,0.019799999999999998,0.020099999999999996,0.018600000000000002,0.0338,0.0208,0.0204,0.0197,0.0161,0.0232,17.51,6.68,5.1,2.9,0.0737531255178873,0.0138678072311115,14.185901703253393
1997-05-05,0.0248,0.018000000000000002,0.0189,0.0217,0.0345,0.0167,0.0184,0.0229,0.0255,0.022400000000000003,20.13,6.67,5.05,2.86,0.0950128684968456,0.0145811856398918,15.106450013279646
1997-05-06,-0.006500000000000001,0.0018,0.0017000000000000001,-0.0034999999999999996,-0.0028000000000000004,-0.0083,-0.0002,-0.0051,-0.0048,-0.0062,20.85,6.67,5.07,2.83,0.0863891244574166,0.014616486854434,14.358474760281668
1997-05-07,-0.011399999999999999,-0.0129,0.0,-0.013600000000000001,0.0034000000000000002,-0.0154,-0.008100000000000001,-0.0127,-0.0131,-0.0083,21.34,6.76,5.08,2.79,0.0714878534422811,0.015513172923945,14.660176815863965
1997-05-08,0.0036,0.0042,-0.001,0.0049,0.0036,0.006999999999999999,0.0037,0.004699999999999999,0.008,0.0052,21.26,6.72,5.07,2.79,0.0828869826495137,0.0154325896691553,14.888360837441242
1997-05-09,0.0053,0.0068000000000000005,0.0079,0.005600000000000001,0.008,0.0058,0.0043,0.0067,0.0029,0.0042,20.11,6.67,5.05,2.81,0.1260649832084996,0.0129219455578617,14.754814835047204
1997-05-12,0.0139,0.0091,0.005600000000000001,0.0144,0.0084,0.0070999999999999995,0.011200000000000002,0.013999999999999999,0.0134,0.0108,20.25,6.65,5.04,2.82,0.1296491669932318,0.0130385471187114,14.673282374465243
1997-05-13,-0.0044,-0.0055000000000000005,0.0001,-0.0049,-0.0049,-0.0116,-0.0015,-0.005600000000000001,-0.0040999999999999995,-0.0064,20.81,6.71,5.1,2.73,0.1061988840315193,0.0129704229890269,13.993741258604684
1997-05-14,0.0023,0.0091,0.0037,0.0038,0.0007000000000000001,0.0054,0.0044,0.0033,0.0036,0.0031,21.09,6.68,5.05,2.69,0.0955888719011273,0.0128984578294853,14.835080000042227
1997-05-15,0.011200000000000002,0.0009,0.0017000000000000001,0.0066,0.0129,0.0113,0.0021,0.0089,0.0017000000000000001,0.009000000000000001,19.91,6.67,4.99,2.7,0.1074648859552465,0.0127384628368326,13.692326588487024
1997-05-16,-0.0143,-0.0077,0.0006,-0.013000000000000001,-0.0074,-0.0144,-0.0046,-0.0146,-0.008,-0.013000000000000001,21.57,6.7,5.06,2.68,0.0869393149136077,0.0134218564723091,14.475204879274482
1997-05-19,0.0038,0.0006,0.0023,0.0036,-0.0003,0.0026,0.0038,0.0021,0.0025,0.0013,21.48,6.71,5.16,2.67,0.0973711050877679,0.0131855722385506,14.13454666492362
1997-05-20,0.010700000000000001,0.008100000000000001,0.0034000000000000002,0.0104,0.011200000000000002,0.0175,0.0059,0.012,0.005699999999999999,0.0146,19.26,6.7,5.25,2.69,0.0866330192819315,0.0126771237481098,14.378777387015928
1997-05-21,0.0,-0.0044,0.0046,-0.0024,0.009000000000000001,-0.0021,0.0018,-0.0021,0.0011,0.0021,19.28,6.74,4.99,2.67,0.0831327898023293,0.0127407602156062,14.004477485291124
1997-05-22,-0.0038,0.0014000000000000002,0.0036,-0.0034000000000000002,0.0012,-0.0013,0.0004,-0.003,-0.0025,-0.002,18.77,6.76,5.04,2.63,0.0849647189089182,0.0126829428815011,13.71856013369418
1997-05-23,0.014499999999999999,0.0105,0.0098,0.0132,0.0161,0.0126,0.0113,0.013500000000000002,0.011200000000000002,0.0148,18.08,6.74,5.04,2.64,0.1077999419931206,0.0121733941851933,13.376076482114913
1997-05-27,0.0073,-0.003,0.0028000000000000004,0.003,0.0161,0.009399999999999999,0.0022,0.0051,0.0001,0.0086,19.36,6.79,5.02,2.6,0.1014962931305174,0.0121268770881686,14.241432327807471
1997-05-28,-0.0019,0.0016,0.0046,-0.0019,0.0139,-0.0026,0.0018,-0.0019,-0.0011,-0.0001,19.28,6.8,5.04,2.61,0.067620487330821,0.0104147636207851,13.482414017264976
1997-05-29,-0.0039000000000000003,0.0002,0.0026,-0.0039000000000000003,-0.0037,-0.0088,0.0015,-0.004699999999999999,-0.0007000000000000001,-0.005600000000000001,19.02,6.75,4.89,2.61,0.0563796221207135,0.0106080546011561,14.064478568893158
1997-05-30,0.0026,0.0109,0.0044,0.005600000000000001,0.0059,0.0017000000000000001,0.0091,0.004,0.0067,0.0032,19.19,6.67,4.82,2.65,0.06445356814528,0.0105950273635835,14.577857721895358
1997-06-02,-0.002,-0.0003,0.005699999999999999,-0.0022,0.006,0.0003,0.0026,-0.0025,-0.0021,0.003,20.85,6.66,4.79,2.66,0.0410595977525998,0.0101220935308849,14.206945028746045
1997-06-03,-0.0048,0.0044,0.001,-0.0016,-0.0105,-0.0104,-0.0006,-0.0031,0.0017000000000000001,-0.0096,20.01,6.63,4.92,2.68,0.0134939383083954,0.0087862528842365,14.261542267982778
1997-06-04,-0.006500000000000001,-0.0025,0.001,-0.0053,-0.0023,-0.0076,-0.0003,-0.006500000000000001,-0.004,-0.0034999999999999996,20.1,6.62,4.96,2.65,0.0131284689510671,0.0087897653294112,13.876700666921536
1997-06-05,0.004,0.0083,0.0046,0.0042,0.0077,0.0085,0.0054,0.0038,0.0016,0.0059,20.36,6.62,4.97,2.6,0.0394930359394545,0.0070369704455329,13.981703579711455
1997-06-06,0.0173,0.010700000000000001,0.006500000000000001,0.0166,0.005699999999999999,0.0203,0.0091,0.0175,0.013000000000000001,0.013600000000000001,18.94,6.51,4.93,2.7,0.0525512110146941,0.0080060077716163,14.228349082171205
1997-06-09,0.0070999999999999995,0.0058,0.0019,0.005600000000000001,0.0077,0.0072,0.009399999999999999,0.0049,0.0018,0.0069,19.46,6.55,4.92,2.59,0.0506804451515161,0.0079657947496266,14.416213996558806
1997-06-10,-0.0009,0.0037,-0.0014000000000000002,0.0024,-0.0053,-0.0043,0.0045000000000000005,0.001,0.004,-0.0022,19.04,6.57,4.92,2.56,0.0366443609187048,0.0072433864472567,14.01231095529378
1997-06-11,0.0055000000000000005,0.0027,0.0,0.0052,0.0019,0.0059,0.002,0.0054,0.0045000000000000005,0.0026,18.85,6.56,4.85,2.55,0.0433315991906735,0.007108309303896,14.330607646023676
1997-06-12,0.0143,0.0118,0.0029,0.0151,0.0040999999999999995,0.009300000000000001,0.0097,0.0154,0.0168,0.0070999999999999995,18.51,6.48,4.84,2.59,0.0615210079537287,0.0080788845083696,15.267897154457412
1997-06-13,0.0127,0.0054,0.0040999999999999995,0.011399999999999999,0.0007000000000000001,0.0143,0.0034000000000000002,0.0131,0.013000000000000001,0.0083,19.27,6.43,4.86,2.62,0.0633325758591107,0.0081291760299535,14.572993582874238
1997-06-16,0.0006,0.0003,0.0007000000000000001,0.0008,0.0018,0.0034000000000000002,-0.001,0.0003,-0.001,0.0034000000000000002,19.77,6.4,4.85,2.6,0.0784826759031502,0.0071478369516589,13.592868131066249
1997-06-17,0.002,0.0017000000000000001,0.0021,0.0009,0.0038,0.01,-0.0014000000000000002,0.0018,-0.0001,0.0068000000000000005,20.17,6.43,4.92,2.58,0.073755187439116,0.0072409072457263,14.532423580331772
1997-06-18,-0.0078000000000000005,0.0005,-0.0002,-0.0045000000000000005,-0.0045000000000000005,-0.0070999999999999995,0.0014000000000000002,-0.006,-0.0048,-0.0048,20.45,6.4,4.9,2.62,0.0573439288790993,0.0071225121742696,14.494508610044756
1997-06-19,0.0123,0.0092,0.0067,0.01,0.0075,0.009899999999999999,0.0096,0.0106,0.0084,0.0102,20.1,6.4,4.95,2.61,0.070634135291334,0.0072074336386386,14.523497581355842
1997-06-20,-0.0003,-0.001,-0.0009,0.0003,-0.0031,0.0017000000000000001,-0.0017000000000000001,0.0001,-0.0011,0.0007000000000000001,20.2,6.37,4.94,2.64,0.0705588990989269,0.0072109173711229,14.149766769586243
1997-06-23,-0.021,-0.0155,-0.0040999999999999995,-0.0212,-0.0121,-0.018600000000000002,-0.0137,-0.0209,-0.0207,-0.0149,21.19,6.4,5.04,2.61,0.0349765368663266,0.0093577225875597,15.19967790860034
