Date,Mkt-RF,SMB,HML,RMW,CMA,RF
2000-06-09,0.0005,0.0173,-0.0034999999999999996,-0.0141,0.0033,0.0002
2000-06-12,-0.011899999999999999,-0.0078000000000000005,0.0165,0.0086,0.0089,0.0002
2000-06-13,0.0144,-0.0067,-0.005699999999999999,0.0034999999999999996,-0.0070999999999999995,0.0002
2000-06-14,-0.0018,-0.0025,0.0025,0.0095,0.0012,0.0002
2000-06-15,0.0049,-0.0029,-0.0086,-0.0023,-0.005,0.0002
2000-06-16,-0.0075,0.0098,0.0016,-0.0084,-0.0011,0.0002
2000-06-19,0.0165,-0.0016,-0.0146,-0.008199999999999999,-0.0009,0.0002
2000-06-20,-0.0027,0.006500000000000001,-0.0033,-0.0134,-0.003,0.0002
2000-06-21,0.0034000000000000002,0.0043,-0.0031,-0.008199999999999999,-0.0004,0.0002
2000-06-22,-0.0189,0.0002,0.0059,0.0105,0.0015,0.0002
2000-06-23,-0.0097,0.0028000000000000004,0.0060999999999999995,0.006500000000000001,0.0097,0.0002
2000-06-26,0.0092,0.011200000000000002,-0.0123,0.0045000000000000005,-0.009899999999999999,0.0002
2000-06-27,-0.0055000000000000005,-0.0032,0.0037,0.0077,-0.0023,0.0002
2000-06-28,0.0078000000000000005,0.0159,-0.013000000000000001,-0.0083,-0.0037,0.0002
2000-06-29,-0.006999999999999999,0.001,0.0106,0.0054,0.0113,0.0002
2000-06-30,0.0073,0.0084,-0.0126,-0.002,-0.0148,0.0002
2000-07-03,0.0095,-0.003,0.0072,0.0002,0.0014000000000000002,0.0002
2000-07-05,-0.016399999999999998,0.0064,0.0168,0.0058,0.0098,0.0002
2000-07-06,0.009000000000000001,-0.0001,-0.0023,-0.0038,-0.009899999999999999,0.0002
2000-07-07,0.014499999999999999,-0.009899999999999999,-0.0058,0.001,-0.0033,0.0002
2000-07-10,-0.0012,0.0042,0.0039000000000000003,0.0074,0.0048,0.0002
2000-07-11,0.0014000000000000002,-0.0023,0.0021,0.0046,0.0091,0.0002
2000-07-12,0.0132,0.0026,-0.0068000000000000005,-0.013600000000000001,-0.0109,0.0002
2000-07-13,0.0051,-0.0002,-0.0058,-0.0182,-0.014499999999999999,0.0002
2000-07-14,0.0096,-0.006,-0.0037,-0.0068000000000000005,-0.0104,0.0002
2000-07-17,0.0012,0.0073,-0.0124,-0.0004,-0.0013,0.0002
2000-07-18,-0.013600000000000001,0.004699999999999999,0.011399999999999999,0.0074,0.0077,0.0002
2000-07-19,-0.0118,-0.0013,0.0126,0.0105,0.009399999999999999,0.0002
2000-07-20,0.013500000000000002,-0.0053,-0.0074,-0.0089,-0.0012,0.0002
2000-07-21,-0.013300000000000001,-0.0028000000000000004,0.009300000000000001,0.011399999999999999,0.009399999999999999,0.0002
2000-07-24,-0.0143,-0.002,0.0075,0.018000000000000002,0.006999999999999999,0.0002
2000-07-25,0.0053,-0.0069,0.0038,-0.0016,-0.0077,0.0002
2000-07-26,-0.0131,0.010700000000000001,0.011000000000000001,0.0026,0.0033,0.0002
2000-07-27,-0.009000000000000001,-0.0129,0.0263,0.025,0.0165,0.0002
2000-07-28,-0.023399999999999997,0.0003,0.0169,0.0191,0.0172,0.0002
2000-07-31,0.0105,0.0063,-0.0045000000000000005,-0.0031,-0.0079,0.0002
2000-08-01,0.0016,-0.0089,0.014499999999999999,0.009899999999999999,0.0166,0.0002
2000-08-02,0.0001,0.0007000000000000001,0.0034999999999999996,0.0073,0.008100000000000001,0.0002
2000-08-03,0.0111,-0.0128,0.0011,0.0004,-0.01,0.0002
2000-08-04,0.0089,-0.0042,0.0031,-0.0066,-0.0005,0.0002
2000-08-07,0.0116,-0.0007000000000000001,-0.0072,-0.0038,-0.0060999999999999995,0.0002
2000-08-08,0.001,-0.0036,0.0092,0.0059,0.0054,0.0002
2000-08-09,-0.006,0.0042,0.0012,-0.001,-0.0003,0.0002
2000-08-10,-0.0102,-0.0009,0.0098,0.0113,0.009899999999999999,0.0002
2000-08-11,0.0087,0.0027,0.0018,0.0031,0.0046,0.0002
2000-08-14,0.0124,-0.0037,-0.0039000000000000003,-0.0034000000000000002,0.0009,0.0002
2000-08-15,-0.0046,-0.0009,0.0018,-0.0021,-0.0022,0.0002
2000-08-16,-0.0018,0.0063,-0.0027,-0.0051,-0.0038,0.0002
2000-08-17,0.0113,-0.0058,-0.0053,-0.0073,-0.0031,0.0002
2000-08-18,-0.0028000000000000004,0.0013,-0.0026,-0.004,-0.0015,0.0002
2000-08-21,0.004,-0.0017000000000000001,-0.0044,0.0021,-0.0003,0.0002
2000-08-22,-0.0001,0.0016,-0.0016,-0.0025,-0.0003,0.0002
2000-08-23,0.0055000000000000005,-0.0025,-0.0095,-0.004699999999999999,-0.0029,0.0002
2000-08-24,0.0034000000000000002,0.0049,-0.0092,-0.0072,0.0023,0.0002
2000-08-25,-0.0005,0.0055000000000000005,-0.0036,-0.0025,0.0046,0.0002
2000-08-28,0.0048,-0.0023,-0.0034000000000000002,-0.0013,-0.0034000000000000002,0.0002
2000-08-29,-0.0004,0.006,-0.0014000000000000002,-0.0025,-0.0026,0.0002
2000-08-30,-0.0012,0.005699999999999999,0.0015,-0.0103,-0.0028000000000000004,0.0002
2000-08-31,0.0115,0.0001,-0.005699999999999999,-0.004699999999999999,-0.0013,0.0002
2000-09-01,0.0038,0.0008,-0.0036,-0.006,-0.0006,0.0003
2000-09-05,-0.0097,0.0036,0.0131,0.0044,0.005,0.0003
2000-09-06,-0.0123,0.0048,0.019799999999999998,0.011200000000000002,0.009300000000000001,0.0003
2000-09-07,0.008,0.0036,-0.0089,-0.0007000000000000001,-0.003,0.0003
2000-09-08,-0.0083,-0.0034000000000000002,0.012199999999999999,0.0109,0.01,0.0003
2000-09-11,-0.0045000000000000005,-0.0024,0.0154,0.0084,0.0069,0.0003
2000-09-12,-0.005,0.0037,0.0011,0.0051,0.0069,0.0003
2000-09-13,0.0028000000000000004,-0.0024,-0.003,-0.0076,-0.0017000000000000001,0.0003
2000-09-14,0.0001,0.0085,-0.0027,-0.0113,-0.006,0.0003
2000-09-15,-0.0123,0.0003,0.012199999999999999,-0.0016,0.008199999999999999,0.0003
2000-09-18,-0.0179,-0.0043,0.0059,0.0134,0.006,0.0003
2000-09-19,0.0123,-0.0027,-0.0139,-0.0096,-0.0137,0.0003
2000-09-20,-0.0039000000000000003,0.004,-0.0064,0.0043,-0.0031,0.0003
2000-09-21,-0.0053,-0.006,0.0092,0.0141,0.0127,0.0003
2000-09-22,0.0039000000000000003,-0.0058,-0.0005,-0.0095,0.0087,0.0003
2000-09-25,-0.005600000000000001,-0.0026,0.005600000000000001,-0.0011,0.0017000000000000001,0.0003
2000-09-26,-0.0095,-0.0023,0.0113,0.0045000000000000005,0.0045000000000000005,0.0003
2000-09-27,-0.0019,-0.006,0.0036,0.0058,0.0059,0.0003
2000-09-28,0.0232,-0.0002,-0.011000000000000001,-0.006999999999999999,-0.0111,0.0003
2000-09-29,-0.0127,0.0115,0.0143,-0.0001,0.0106,0.0003
2000-10-02,-0.0070999999999999995,-0.0116,0.013999999999999999,0.0181,0.0091,0.0003
2000-10-03,-0.0129,0.0029,0.0092,0.016,0.0054,0.0003
2000-10-04,0.006500000000000001,-0.0026,-0.0075,-0.0055000000000000005,-0.0113,0.0003
2000-10-05,-0.0023,-0.0034999999999999996,0.0031,0.0144,0.0101,0.0003
2000-10-06,-0.0217,0.0004,0.016,0.0149,0.0108,0.0003
2000-10-09,-0.0039000000000000003,-0.0040999999999999995,0.0034000000000000002,-0.0068000000000000005,0.0008,0.0003
2000-10-10,-0.0144,0.0015,0.0085,0.0078000000000000005,0.0118,0.0003
2000-10-11,-0.0177,0.0022,0.0095,0.013500000000000002,0.0087,0.0003
2000-10-12,-0.028300000000000002,0.008,0.0123,0.0177,0.005,0.0003
2000-10-13,0.0388,-0.011399999999999999,-0.0215,-0.0196,-0.0217,0.0003
2000-10-16,0.0023,-0.0028000000000000004,-0.0043,-0.006,0.011699999999999999,0.0003
2000-10-17,-0.0195,0.0018,0.0069,0.0176,0.0105,0.0003
2000-10-18,-0.0083,0.0003,0.0069,0.0076,-0.004699999999999999,0.0003
2000-10-19,0.0365,-0.0079,-0.0225,-0.0176,-0.0294,0.0003
2000-10-20,0.0091,0.0043,-0.0116,-0.017,-0.0152,0.0003
2000-10-23,0.0003,0.004699999999999999,-0.0053,-0.0102,0.0037,0.0003
2000-10-24,-0.0012,-0.0034999999999999996,0.011399999999999999,0.012199999999999999,0.0074,0.0003
2000-10-25,-0.025099999999999997,0.0027,0.019,0.0255,0.0177,0.0003
2000-10-26,0.0001,0.0076,-0.0052,0.005,0.0021,0.0003
2000-10-27,0.0091,-0.009000000000000001,0.0105,0.006999999999999999,0.0008,0.0003
2000-10-30,0.0076,-0.008199999999999999,0.0184,0.0207,0.0139,0.0003
2000-10-31,0.0275,0.0002,-0.0167,-0.021,-0.011699999999999999,0.0003
2000-11-01,-0.0048,-0.0013,0.005699999999999999,-0.0027,0.0004,0.0002
2000-11-02,0.0105,0.0089,-0.0103,-0.0132,-0.0048,0.0002
2000-11-03,-0.0003,0.0073,-0.0091,-0.0052,-0.0051,0.0002
2000-11-06,0.0013,-0.0068000000000000005,0.0005,0.0043,0.0086,0.0002
2000-11-07,-0.0007000000000000001,0.0028000000000000004,0.0014000000000000002,-0.0019,-0.001,0.0002
2000-11-08,-0.0197,0.0079,0.0209,0.019,0.020499999999999997,0.0002
2000-11-09,-0.0096,-0.001,0.009000000000000001,0.018600000000000002,0.004699999999999999,0.0002
2000-11-10,-0.0268,0.0006,0.0246,0.0106,0.0183,0.0002
2000-11-13,-0.0138,0.0040999999999999995,0.0163,0.0192,0.0011,0.0002
2000-11-14,0.026600000000000002,-0.0070999999999999995,-0.0195,-0.0171,-0.0172,0.0002
2000-11-15,0.0059,-0.0003,0.0004,-0.0008,0.0006,0.0002
2000-11-16,-0.0166,-0.0018,0.0175,0.013600000000000001,0.012,0.0002
2000-11-17,-0.0051,0.0078000000000000005,0.0053,0.009899999999999999,0.0074,0.0002
2000-11-20,-0.0245,0.0012,0.016200000000000003,0.0248,0.0141,0.0002
2000-11-21,-0.0005,-0.0064,0.0055000000000000005,0.0152,0.0046,0.0002
2000-11-22,-0.021099999999999997,0.0012,0.0202,0.0139,0.009300000000000001,0.0002
2000-11-24,0.0208,0.0031,-0.021400000000000002,-0.0241,-0.0138,0.0002
2000-11-27,0.003,-0.0038,-0.0051,0.0097,0.0009,0.0002
2000-11-28,-0.0166,-0.005600000000000001,0.026600000000000002,0.024300000000000002,0.015300000000000001,0.0002
2000-11-29,0.0019,-0.0129,0.009399999999999999,0.019799999999999998,0.0066,0.0002
2000-11-30,-0.0203,-0.0016,0.0154,0.0072,0.006999999999999999,0.0002
2000-12-01,0.0051,0.0134,-0.0059,-0.0199,-0.003,0.0003
2000-12-04,0.0034999999999999996,-0.0159,0.0060999999999999995,0.0125,0.0062,0.0003
2000-12-05,0.0455,-0.0083,-0.0279,-0.0276,-0.031,0.0003
2000-12-06,-0.0178,0.0022,0.013300000000000001,-0.0029,0.005600000000000001,0.0003
2000-12-07,-0.0059,0.0011,0.0054,0.0066,0.0073,0.0003
2000-12-08,0.0279,0.0015,-0.0127,-0.0297,-0.009000000000000001,0.0003
2000-12-11,0.0115,0.0006,-0.0091,-0.014499999999999999,-0.011399999999999999,0.0003
2000-12-12,-0.010700000000000001,-0.0034000000000000002,0.0053,0.0083,0.005,0.0003
2000-12-13,-0.011399999999999999,0.0011,0.009300000000000001,0.0127,0.008100000000000001,0.0003
2000-12-14,-0.0179,0.0021,0.0091,0.011399999999999999,0.0128,0.0003
2000-12-15,-0.0196,0.0077,0.015600000000000001,-0.0034999999999999996,0.0058,0.0003
2000-12-18,0.0059,-0.0014000000000000002,0.0154,0.0209,0.016200000000000003,0.0003
2000-12-19,-0.0163,0.0024,0.0219,0.0139,0.017,0.0003
2000-12-20,-0.0359,-0.0002,0.031,0.0311,0.0225,0.0003
2000-12-21,0.0054,0.0016,0.001,0.0134,-0.0072,0.0003
2000-12-22,0.030600000000000002,-0.001,-0.0191,-0.0248,-0.0175,0.0003
2000-12-26,0.0055000000000000005,-0.0015,0.0084,0.0074,0.0044,0.0003
2000-12-27,0.0137,0.0083,-0.004,-0.002,-0.0029,0.0003
2000-12-28,0.0088,0.0192,-0.0064,-0.0055000000000000005,0.003,0.0003
2000-12-29,-0.0124,0.0016,0.013300000000000001,0.004699999999999999,0.011200000000000002,0.0003
2001-01-02,-0.0352,0.0040999999999999995,0.0166,0.0167,0.0169,0.0003
2001-01-03,0.0536,-0.0077,-0.042800000000000005,-0.0265,-0.053099999999999994,0.0003
2001-01-04,-0.0131,0.0091,-0.0021,0.0043,-0.008199999999999999,0.0003
2001-01-05,-0.0297,0.0072,0.0236,0.0189,0.0235,0.0003
2001-01-08,-0.0036,-0.0038,0.0125,0.0097,0.0059,0.0003
2001-01-09,0.0051,0.0022,-0.0037,-0.0098,-0.0059,0.0003
2001-01-10,0.0144,0.0048,-0.0104,-0.0192,-0.0098,0.0003
2001-01-11,0.0138,0.0074,-0.0291,-0.0217,-0.0194,0.0003
2001-01-12,-0.0040999999999999995,0.0121,-0.0063,-0.0125,-0.0007000000000000001,0.0003
2001-01-16,0.0068000000000000005,0.0132,-0.0049,0.0009,0.0034000000000000002,0.0003
2001-01-17,0.0034000000000000002,-0.0027,-0.005600000000000001,-0.01,-0.009000000000000001,0.0003
2001-01-18,0.0116,-0.0066,-0.0143,-0.005,-0.0045000000000000005,0.0003
2001-01-19,-0.006,-0.0027,-0.0026,-0.0009,-0.003,0.0003
2001-01-22,-0.0001,0.0009,0.011899999999999999,0.0031,0.0066,0.0003
2001-01-23,0.0158,0.0023,-0.0016,-0.009899999999999999,-0.0053,0.0003
2001-01-24,0.0032,-0.004699999999999999,-0.0016,-0.0085,-0.006,0.0003
2001-01-25,-0.008199999999999999,0.0006,0.014199999999999999,0.0163,0.017,0.0003
2001-01-26,-0.001,0.0022,-0.0023,0.001,0.0002,0.0003
2001-01-29,0.009000000000000001,0.0060999999999999995,-0.0037,-0.0086,-0.0075,0.0003
2001-01-30,0.006500000000000001,0.0,-0.0027,-0.0026,0.0008,0.0003
2001-01-31,-0.006999999999999999,0.004699999999999999,0.0034999999999999996,0.011200000000000002,0.0046,0.0003
2001-02-01,0.0039000000000000003,-0.0014000000000000002,0.005699999999999999,0.0095,0.002,0.0002
2001-02-02,-0.019,0.0045000000000000005,0.0215,0.0141,0.0149,0.0002
2001-02-05,0.0017000000000000001,-0.0033,0.0101,0.0054,0.0044,0.0002
2001-02-06,0.0004,0.0085,-0.0058,0.0006,0.0013,0.0002
2001-02-07,-0.0086,0.0108,0.0139,0.0129,0.013000000000000001,0.0002
2001-02-08,-0.0067,-0.0006,0.0088,0.0015,0.0040999999999999995,0.0002
2001-02-09,-0.014199999999999999,0.0029,0.0123,0.008,0.0124,0.0002
2001-02-12,0.0111,0.0014000000000000002,0.0015,0.006,0.0043,0.0002
2001-02-13,-0.009000000000000001,0.0054,0.009000000000000001,0.0028000000000000004,0.0049,0.0002
2001-02-14,-0.0004,0.0012,-0.0034000000000000002,-0.0046,-0.0074,0.0002
2001-02-15,0.0092,0.0006,-0.0101,-0.0013,-0.0077,0.0002
2001-02-16,-0.019,0.0,0.0189,0.0137,0.0167,0.0002
2001-02-20,-0.019299999999999998,0.0064,0.0134,0.0141,0.0143,0.0002
2001-02-21,-0.0183,0.0022,0.0092,0.0018,0.0034000000000000002,0.0002
2001-02-22,-0.004699999999999999,-0.0083,0.0046,0.0068000000000000005,0.0023,0.0002
2001-02-23,-0.0038,0.0021,-0.0042,-0.0025,-0.004,0.0002
2001-02-26,0.0192,-0.0014000000000000002,-0.0019,-0.005,-0.0028000000000000004,0.0002
2001-02-27,-0.0116,-0.006,0.0169,0.0125,0.0128,0.0002
2001-02-28,-0.0148,0.0060999999999999995,0.0086,0.0021,0.0091,0.0002
2001-03-01,0.0002,-0.0045000000000000005,-0.0007000000000000001,-0.0004,-0.0008,0.0002
2001-03-02,-0.0052,0.0095,0.01,-0.0012,0.0116,0.0002
2001-03-05,0.0054,-0.0074,0.0004,-0.0038,0.002,0.0002
2001-03-06,0.010700000000000001,-0.0005,-0.0097,-0.0066,-0.0131,0.0002
2001-03-07,0.0058,0.0016,0.0045000000000000005,0.0016,0.0028000000000000004,0.0002
2001-03-08,-0.0014000000000000002,-0.0037,0.008199999999999999,0.0102,0.009300000000000001,0.0002
2001-03-09,-0.025,0.0091,0.0183,0.005600000000000001,0.015,0.0002
2001-03-12,-0.0433,0.011699999999999999,0.0242,0.0097,0.013999999999999999,0.0002
2001-03-13,0.0161,-0.0074,-0.013500000000000002,-0.004,-0.0175,0.0002
2001-03-14,-0.025,0.0074,0.0014000000000000002,-0.0007000000000000001,0.0012,0.0002
2001-03-15,0.0034000000000000002,-0.0048,0.0045000000000000005,0.0013,0.0019,0.0002
2001-03-16,-0.021099999999999997,-0.0001,0.012,0.0079,-0.0002,0.0002
2001-03-19,0.018600000000000002,-0.0037,-0.0129,-0.0021,-0.0038,0.0002
2001-03-20,-0.024,0.0105,0.0138,0.0032,0.0075,0.0002
2001-03-21,-0.018799999999999997,0.0003,0.0084,0.0027,-0.001,0.0002
2001-03-22,-0.0043,-0.0026,-0.0134,-0.0019,-0.0149,0.0002
2001-03-23,0.0207,-0.0002,-0.010700000000000001,0.0015,0.0018,0.0002
2001-03-26,0.0109,-0.0060999999999999995,0.0042,-0.0014000000000000002,0.0049,0.0002
2001-03-27,0.024,-0.0097,-0.0148,0.0026,-0.0097,0.0002
2001-03-28,-0.025699999999999997,0.005600000000000001,0.0206,0.011200000000000002,0.0149,0.0002
2001-03-29,-0.0053,0.0025,0.015,0.0051,0.009000000000000001,0.0002
2001-03-30,0.011899999999999999,0.015600000000000001,-0.0046,-0.0063,0.0029,0.0002
2001-04-02,-0.0161,-0.011699999999999999,0.015700000000000002,0.0154,0.0036,0.0002
2001-04-03,-0.0369,0.0067,0.0207,0.0161,0.013500000000000002,0.0002
2001-04-04,-0.0038,0.0004,0.0067,0.0070999999999999995,0.012199999999999999,0.0002
2001-04-05,0.0467,-0.0075,-0.0326,-0.017,-0.0217,0.0002
2001-04-06,-0.0207,0.0042,0.0013,0.0032,0.0073,0.0002
2001-04-09,0.0085,0.0032,-0.002,-0.0040999999999999995,-0.0015,0.0002
2001-04-10,0.0287,-0.008199999999999999,-0.0151,-0.0158,-0.0149,0.0002
2001-04-11,-0.0011,-0.0037,-0.0058,-0.0096,-0.0113,0.0002
2001-04-12,0.015700000000000002,-0.0023,-0.0129,-0.0085,-0.0051,0.0002
2001-04-16,-0.0046,-0.0015,0.0070999999999999995,0.0039000000000000003,0.0087,0.0002
2001-04-17,0.011000000000000001,0.0003,-0.0034000000000000002,0.0005,0.0021,0.0002
2001-04-18,0.0392,-0.0206,-0.027000000000000003,-0.0074,-0.0294,0.0002
2001-04-19,0.0148,-0.0032,-0.0131,-0.009899999999999999,-0.0139,0.0002
2001-04-20,-0.0087,0.0011,0.0017000000000000001,-0.002,-0.0008,0.0002
2001-04-23,-0.0172,0.0083,0.012199999999999999,0.0096,0.0147,0.0002
2001-04-24,-0.0115,0.0149,0.0084,0.0031,0.006,0.0002
2001-04-25,0.0168,0.004,-0.0079,-0.0026,-0.0015,0.0002
2001-04-26,0.0045000000000000005,0.0040999999999999995,0.0043,-0.0005,0.0055000000000000005,0.0002
2001-04-27,0.0147,-0.0025,-0.0018,-0.0002,-0.0026,0.0002
2001-04-30,0.0003,0.0052,-0.0042,-0.0137,-0.0044,0.0002
2001-05-01,0.0137,-0.0022,-0.0088,-0.001,-0.0064,0.0001
2001-05-02,0.0033,0.0033,-0.0108,-0.0014000000000000002,-0.0125,0.0001
2001-05-03,-0.0158,0.005699999999999999,0.009399999999999999,0.0073,0.0097,0.0001
2001-05-04,0.014499999999999999,-0.0027,0.0016,-0.0029,-0.002,0.0001
2001-05-07,-0.0034000000000000002,0.0003,0.0017000000000000001,0.004699999999999999,0.0019,0.0001
2001-05-08,-0.0009,0.0062,0.0027,-0.0016,-0.0011,0.0001
2001-05-09,-0.0049,0.0029,0.0049,-0.001,0.0068000000000000005,0.0001
2001-05-10,-0.001,0.0032,0.0059,0.0025,0.0026,0.0001
2001-05-11,-0.0074,0.003,0.0085,-0.0018,0.0032,0.0001
2001-05-14,0.0011,-0.0011,0.0060999999999999995,0.0078000000000000005,0.0069,0.0001
2001-05-15,0.0006,0.0055000000000000005,0.0027,0.0009,0.0015,0.0001
2001-05-16,0.0278,-0.0148,-0.0124,0.0007000000000000001,-0.0062,0.0001
2001-05-17,0.0052,0.0068000000000000005,-0.0048,-0.0084,0.0007000000000000001,0.0001
2001-05-18,0.0022,0.0016,0.0004,-0.006500000000000001,0.0005,0.0001
2001-05-21,0.018600000000000002,-0.0029,-0.0128,-0.0098,-0.0095,0.0001
2001-05-22,-0.0016,0.004699999999999999,0.0011,0.0004,-0.0029,0.0001
2001-05-23,-0.0171,0.0018,0.009300000000000001,0.0060999999999999995,0.006500000000000001,0.0001
2001-05-24,0.0042,0.0032,-0.0043,-0.0051,-0.0042,0.0001
2001-05-25,-0.0104,0.0089,0.0029,-0.0018,0.004699999999999999,0.0001
2001-05-29,-0.0106,0.0009,0.0111,0.0103,0.0118,0.0001
2001-05-30,-0.0175,0.0028000000000000004,0.0183,0.0121,0.0102,0.0001
2001-05-31,0.0073,-0.0031,-0.0011,-0.009300000000000001,-0.0043,0.0001
2001-06-01,0.0054,0.0048,-0.0058,-0.0008,-0.0004,0.0001
2001-06-04,0.0049,0.0063,-0.0014000000000000002,0.0009,0.0016,0.0001
2001-06-05,0.014499999999999999,0.0005,-0.0132,-0.0049,-0.0051,0.0001
2001-06-06,-0.0096,0.0015,0.002,-0.0005,-0.0001,0.0001
2001-06-07,0.0054,-0.0007000000000000001,-0.0121,-0.001,-0.009399999999999999,0.0001
2001-06-08,-0.009899999999999999,0.0040999999999999995,0.0069,0.0031,0.0043,0.0001
2001-06-11,-0.0098,0.0032,0.008,0.0053,0.0017000000000000001,0.0001
2001-06-12,0.0002,-0.0001,0.0011,0.0040999999999999995,0.0007000000000000001,0.0001
2001-06-13,-0.0106,0.008,0.0068000000000000005,0.0027,0.0068000000000000005,0.0001
2001-06-14,-0.0196,0.0022,0.0075,0.010700000000000001,0.0085,0.0001
2001-06-15,-0.0046,0.002,0.0048,0.0002,0.004,0.0001
2001-06-18,-0.0063,-0.0051,0.0089,0.0131,0.0055000000000000005,0.0001
2001-06-19,0.0021,-0.0060999999999999995,0.0016,0.005699999999999999,-0.0029,0.0001
2001-06-20,0.010700000000000001,0.0008,-0.0043,-0.002,-0.0058,0.0001
2001-06-21,0.0098,-0.0027,-0.0027,0.0032,-0.0069,0.0001
2001-06-22,-0.0101,-0.0039000000000000003,0.0017000000000000001,-0.0048,-0.0001,0.0001
2001-06-25,-0.0054,0.003,-0.0026,-0.0022,-0.0067,0.0001
2001-06-26,-0.0003,0.013600000000000001,-0.0008,-0.0022,0.0015,0.0001
2001-06-27,-0.0022,0.0095,-0.0003,-0.002,-0.0021,0.0001
2001-06-28,0.0131,-0.0007000000000000001,-0.0101,0.0032,-0.0078000000000000005,0.0001
2001-06-29,0.0034999999999999996,0.0262,-0.0088,-0.0167,-0.0045000000000000005,0.0001
2001-07-02,0.005600000000000001,-0.032400000000000005,0.0141,0.009899999999999999,0.006500000000000001,0.0001
2001-07-03,-0.0021,-0.0003,0.0004,0.0028000000000000004,0.0029,0.0001
2001-07-05,-0.0124,0.005,0.0038,0.0129,0.0095,0.0001
2001-07-06,-0.0229,0.005,0.0096,0.0045000000000000005,0.0105,0.0001
2001-07-09,0.0059,-0.0013,0.0058,-0.0034999999999999996,-0.0037,0.0001
2001-07-10,-0.0147,-0.0003,0.0174,0.0087,0.0059,0.0001
2001-07-11,-0.0018,-0.0042,0.0027,0.0054,0.006500000000000001,0.0001
2001-07-12,0.024399999999999998,0.0012,-0.008100000000000001,-0.005699999999999999,-0.0197,0.0001
2001-07-13,0.0053,0.0001,-0.0049,0.0024,-0.0001,0.0001
2001-07-16,-0.0116,0.0014000000000000002,0.0089,0.011000000000000001,0.006500000000000001,0.0001
2001-07-17,0.0106,0.0033,-0.006500000000000001,0.0029,-0.0028000000000000004,0.0001
2001-07-18,-0.006999999999999999,-0.005699999999999999,0.0060999999999999995,0.015600000000000001,0.009300000000000001,0.0001
2001-07-19,0.0049,0.0044,-0.0068000000000000005,0.002,-0.0031,0.0001
2001-07-20,-0.0032,0.0059,-0.0002,0.0038,0.0015,0.0001
2001-07-23,-0.015600000000000001,0.0064,0.0034000000000000002,0.0003,0.0055000000000000005,0.0001
2001-07-24,-0.017,0.0007000000000000001,0.0016,0.0109,0.0046,0.0001
2001-07-25,0.0137,-0.0095,-0.0015,0.0008,-0.0031,0.0001
2001-07-26,0.011899999999999999,-0.002,0.0023,-0.013500000000000002,-0.008199999999999999,0.0001
2001-07-27,0.0023,-0.0029,-0.0012,-0.0033,-0.0033,0.0001
2001-07-30,-0.0011,0.0003,0.0034000000000000002,0.0043,0.002,0.0001
2001-07-31,0.005,-0.0051,0.0008,0.0027,0.002,0.0001
2001-08-01,0.0048,0.0027,0.0012,-0.008100000000000001,-0.009399999999999999,0.0001
2001-08-02,0.0033,-0.0034999999999999996,0.0015,-0.0001,-0.003,0.0001
2001-08-03,-0.0049,0.0012,0.0011,0.0009,0.006500000000000001,0.0001
2001-08-06,-0.0116,-0.0012,0.0077,0.0003,0.0055000000000000005,0.0001
2001-08-07,0.002,-0.0034000000000000002,0.0019,0.0068000000000000005,0.0044,0.0001
2001-08-08,-0.0172,0.0026,0.0067,0.0102,0.011200000000000002,0.0001
2001-08-09,-0.0006,0.0034000000000000002,-0.005600000000000001,0.0044,0.0009,0.0001
2001-08-10,0.0045000000000000005,-0.0034999999999999996,0.0014000000000000002,0.0066,0.0046,0.0001
2001-08-13,0.0022,0.0014000000000000002,-0.0012,-0.0042,-0.0017000000000000001,0.0001
2001-08-14,-0.0029,0.0070999999999999995,0.0048,0.0049,0.0068000000000000005,0.0001
2001-08-15,-0.0074,0.005699999999999999,0.0016,0.0137,0.011200000000000002,0.0001
2001-08-16,0.0021,0.0016,0.002,0.0027,0.0018,0.0001
2001-08-17,-0.016399999999999998,0.005,0.0028000000000000004,0.0048,0.0108,0.0001
2001-08-20,0.0070999999999999995,-0.0017000000000000001,-0.0059,0.0023,-0.0005,0.0001
2001-08-21,-0.012199999999999999,-0.0012,0.0068000000000000005,0.0027,0.013000000000000001,0.0001
2001-08-22,0.0070999999999999995,0.0018,-0.0055000000000000005,-0.0023,-0.0019,0.0001
2001-08-23,-0.0031,-0.0038,-0.0013,-0.0008,0.0017000000000000001,0.0001
2001-08-24,0.018500000000000003,-0.0037,-0.0069,-0.0095,-0.0137,0.0001
2001-08-27,-0.0042,0.0015,-0.0044,-0.0025,-0.0028000000000000004,0.0001
2001-08-28,-0.0146,0.0044,0.0075,0.0033,0.0068000000000000005,0.0001
2001-08-29,-0.0097,0.008199999999999999,0.0011,-0.0005,0.0053,0.0001
2001-08-30,-0.0161,0.0046,0.0055000000000000005,0.0068000000000000005,0.012,0.0001
2001-08-31,0.004,-0.0024,0.0044,-0.0018,-0.0019,0.0001
2001-09-04,-0.0012,-0.0023,0.006,0.0104,0.0046,0.0002
2001-09-05,-0.0032,-0.0059,0.0048,0.0139,0.0103,0.0002
2001-09-06,-0.0213,0.0034000000000000002,0.004699999999999999,0.0060999999999999995,0.0098,0.0002
2001-09-07,-0.0183,0.0012,-0.0043,-0.0012,0.0023,0.0002
2001-09-10,0.0037,-0.0127,-0.0053,0.0031,-0.0034999999999999996,0.0002
