Date,Mkt_Ret_60d,Mkt_Vol_20d
2008-06-17,0.006309712807176071,0.011483414694355609
2008-06-18,-0.00444939730447913,0.011530052725378192
2008-06-19,0.009158986353931864,0.011057390145122383
2008-06-20,-0.004080796692372379,0.011503864002726818
2008-06-23,0.004543778765434547,0.01122227942729024
2008-06-24,-0.0009379483121790821,0.011002616783990045
2008-06-25,-0.030310222113637986,0.011006399039965687
2008-06-26,-0.05726827351654229,0.012149153140038912
2008-06-27,-0.06474128637117782,0.01205285909460533
2008-06-30,-0.0604127037727783,0.012095897717623283
2008-07-01,-0.057957412569727085,0.012180949476895749
2008-07-02,-0.07315372730754155,0.012541122031727964
2008-07-03,-0.06543635633607925,0.011271843139908762
2008-07-07,-0.07627336034372978,0.00945547788719529
2008-07-08,-0.041262369565671864,0.01056197950143669
2008-07-09,-0.05653941038259358,0.011151068129789603
2008-07-10,-0.05488786335950946,0.010988330879127064
2008-07-11,-0.09054088110928848,0.01102628249167062
2008-07-14,-0.10008170794199345,0.010371489244775675
2008-07-15,-0.12192973188172784,0.010483280827092163
2008-07-16,-0.10082963709145154,0.012468940971797704
2008-07-17,-0.08781919484845668,0.012780334888974926
2008-07-18,-0.08066986196239323,0.012918223197067027
2008-07-21,-0.08414899813441512,0.012547058072786771
2008-07-22,-0.08225216195037222,0.01290106326993924
2008-07-23,-0.07748255335588783,0.012990764917564393
2008-07-24,-0.09305618943864835,0.013624947348267935
2008-07-25,-0.08789497827332893,0.01231215715863358
2008-07-28,-0.11948408196923177,0.012654455625868751
2008-07-29,-0.10316145850581027,0.013616200785900147
2008-07-30,-0.08277404921700227,0.0142100397417988
2008-07-31,-0.1026794420861128,0.013984751348250333
2008-08-01,-0.09123444859581709,0.01403971777313186
2008-08-04,-0.09733288006958041,0.014005177033579182
2008-08-05,-0.07125995313799638,0.014748159349745937
2008-08-06,-0.07749593471633365,0.014007342204870836
2008-08-07,-0.09136267447967517,0.014474049872987864
2008-08-08,-0.07638650283737825,0.014684863564839064
2008-08-11,-0.0783428357664605,0.014536904444435596
2008-08-12,-0.08876387751924564,0.014326795804188629
2008-08-13,-0.09672741228014914,0.013567551313552579
2008-08-14,-0.08247313371396936,0.013501376265513104
2008-08-15,-0.062147417404815775,0.013481169743430815
2008-08-18,-0.0751045992512096,0.01391458718911039
2008-08-19,-0.07276142583438017,0.013934383841785108
2008-08-20,-0.07530569903656303,0.013919473381324075
2008-08-21,-0.07796681326616917,0.013047535864324817
2008-08-22,-0.06929679259013055,0.01338537462777759
2008-08-25,-0.09045012906619321,0.013800099631477217
2008-08-26,-0.07827788052211815,0.012992028123339253
2008-08-27,-0.06384626830399731,0.012543494804605365
2008-08-28,-0.052012691643080755,0.01240476667993358
2008-08-29,-0.0805926673676578,0.012617935877972487
